rating,director,release_year,listed_in,title,country,duration,type,Cluster
6,3066,0.3529411764705883,273,5753,79,158,0,2
6,3066,0.05882352941176472,96,1610,79,0,1,1
7,3066,0.23529411764705882,102,2161,79,0,1,1
8,3066,0.7058823529411765,399,3922,13,0,1,1
11,3066,0.7058823529411765,421,3901,80,110,1,3
8,3066,0.7058823529411765,469,3709,52,180,0,2
10,3066,0.7058823529411765,421,5513,80,138,1,3
8,3066,0.7058823529411765,478,4405,80,110,1,3
8,3066,0.7058823529411765,411,3047,36,0,1,1
9,3066,0.7058823529411765,293,129,1,0,1,1
9,3066,0.7058823529411765,293,132,1,0,1,1
8,3066,0.7058823529411765,469,5392,80,181,0,2
8,3066,0.6470588235294118,80,1756,36,0,1,1
10,3066,0.47058823529411775,421,3655,10,110,1,3
6,3066,0.7058823529411765,384,6778,36,110,1,3
8,3066,0.7058823529411765,486,5009,80,0,1,1
6,3066,0.5882352941176472,81,8716,36,0,1,1
10,3066,0.7058823529411765,421,1347,80,110,1,3
11,3066,0.7058823529411765,421,8185,80,138,1,3
8,3066,0.7058823529411765,299,1448,80,0,1,1
10,3066,0.5882352941176472,432,6029,20,0,1,1
9,3066,0.6470588235294118,411,658,36,0,1,1
8,3066,0.6470588235294118,486,8387,80,0,1,1
9,3066,0.6470588235294118,365,61,68,10,0,0
10,3066,0.7058823529411765,421,3656,52,0,1,1
8,3066,0.6470588235294118,486,8495,80,0,1,1
11,3066,0.6470588235294118,421,2873,22,110,1,3
10,3066,0.0,111,1806,79,1,1,1
10,3066,0.411764705882353,421,5263,20,0,1,1
6,3066,0.6470588235294118,273,8370,80,137,0,2
8,3066,0.5882352941176472,441,1118,80,133,0,2
8,3066,0.5882352941176472,259,4080,50,138,1,3
7,3066,0.0,439,2801,10,162,1,3
8,3066,0.5294117647058825,497,6917,80,138,1,3
6,3066,0.17647058823529416,499,6806,80,151,1,3
8,3066,0.5294117647058825,264,1206,80,162,1,3
9,3066,0.7647058823529412,468,12,79,205,0,2
8,3066,0.5294117647058825,243,8771,76,0,1,1
8,3066,0.823529411764706,280,22,70,213,0,2
6,3066,0.7647058823529412,104,28,79,0,1,1
6,3066,0.5882352941176472,378,31,68,0,1,1
8,3066,0.6470588235294118,469,3313,52,188,0,2
6,3066,0.823529411764706,411,67,29,0,1,1
9,3066,0.7058823529411765,102,136,80,0,1,1
6,3066,0.5294117647058825,393,182,74,0,1,1
6,3066,0.3529411764705883,237,205,68,0,1,1
6,3066,0.7647058823529412,280,268,6,192,0,2
7,3066,0.7647058823529412,104,989,79,138,1,3
6,3066,0.6470588235294118,497,270,80,0,1,1
8,3066,0.47058823529411775,39,300,18,3,0,0
6,3066,0.6470588235294118,241,367,29,0,1,1
9,3066,0.5882352941176472,100,378,79,0,1,1
10,3066,0.5882352941176472,421,469,79,162,1,3
6,3066,0.5882352941176472,290,486,80,0,1,1
8,3066,0.7647058823529412,261,493,80,138,1,3
6,3066,0.6470588235294118,504,509,80,0,1,1
9,3066,0.0,497,3072,80,162,1,3
6,3066,0.47058823529411775,393,536,74,0,1,1
6,3066,0.823529411764706,299,547,80,0,1,1
6,3066,0.823529411764706,419,580,29,0,1,1
6,3066,0.823529411764706,417,581,29,0,1,1
8,3066,0.3529411764705883,393,362,52,110,1,3
11,3066,0.47058823529411775,86,8782,36,110,1,3
8,3066,0.5294117647058825,100,1177,79,0,1,1
11,3066,0.7058823529411765,248,662,10,0,1,1
8,3066,0.7058823529411765,292,675,1,0,1,1
8,3066,0.5882352941176472,117,757,79,138,1,3
6,3066,0.5294117647058825,411,766,29,0,1,1
8,3066,0.7058823529411765,399,777,11,0,1,1
10,3066,0.7058823529411765,421,836,34,0,1,1
8,3066,0.7647058823529412,262,837,80,162,1,3
6,3066,0.6470588235294118,259,842,80,0,1,1
9,3066,0.7058823529411765,101,846,79,0,1,1
10,3066,0.823529411764706,421,857,60,0,1,1
7,3066,0.5294117647058825,135,860,80,166,0,2
9,3066,0.3529411764705883,290,861,10,0,1,1
6,3066,0.6470588235294118,378,865,68,0,1,1
6,3066,0.7058823529411765,250,868,10,151,1,3
8,3066,0.7058823529411765,392,790,52,0,1,1
8,3066,0.3529411764705883,243,896,76,0,1,1
6,3066,0.7058823529411765,461,900,80,151,1,3
11,3066,0.7058823529411765,421,911,80,0,1,1
5,3066,0.8823529411764707,328,925,22,27,0,0
11,3066,0.29411764705882354,86,958,36,0,1,1
9,3066,0.5294117647058825,408,966,29,0,1,1
6,3066,0.6470588235294118,393,968,29,0,1,1
7,3066,0.0,432,986,80,110,1,3
8,3066,0.7058823529411765,412,1033,10,138,1,3
6,3066,0.5882352941176472,243,1046,76,0,1,1
6,3066,0.7058823529411765,414,1087,75,0,1,1
9,3066,0.7058823529411765,445,1149,1,0,1,1
6,3066,0.7647058823529412,117,1163,79,110,1,3
7,3066,0.7058823529411765,299,1189,80,138,1,3
9,3066,0.5882352941176472,445,1200,80,110,1,3
6,3066,0.7058823529411765,486,1241,80,0,1,1
9,3066,0.7058823529411765,102,1561,79,0,1,1
8,3066,0.47058823529411775,117,1273,79,110,1,3
9,3066,0.7647058823529412,104,1292,79,0,1,1
8,3066,0.29411764705882354,378,1298,68,0,1,1
6,3066,0.7058823529411765,399,1309,34,0,1,1
8,3066,0.5882352941176472,290,1320,10,0,1,1
6,3066,0.47058823529411775,378,1322,68,0,1,1
8,3066,0.7058823529411765,243,1332,20,0,1,1
10,3066,0.47058823529411775,421,1348,80,0,1,1
6,3066,0.6470588235294118,79,1367,36,0,1,1
9,3066,0.7058823529411765,297,1430,10,110,1,3
6,3066,0.7058823529411765,384,1435,1,0,1,1
9,3066,0.0,158,1440,80,13,1,3
9,3066,0.7647058823529412,377,1443,68,110,1,3
6,3066,0.0,117,1454,79,0,1,1
8,3066,0.7647058823529412,105,1455,79,110,1,3
8,3066,0.823529411764706,290,1521,80,0,1,1
11,3066,0.7647058823529412,421,1544,42,0,1,1
10,3066,0.823529411764706,421,1303,52,0,1,1
7,3066,0.0,511,1498,52,0,1,1
6,3066,0.823529411764706,99,1567,79,0,1,1
9,3066,0.47058823529411775,291,1575,29,0,1,1
6,3066,0.7647058823529412,96,1582,79,0,1,1
6,3066,0.7647058823529412,233,1625,80,0,1,1
8,3066,0.0,233,1626,80,0,1,1
6,3066,0.7058823529411765,471,1644,80,162,1,3
6,3066,0.823529411764706,305,1653,80,0,1,1
8,3066,0.823529411764706,445,1675,80,0,1,1
8,3066,0.7647058823529412,234,1695,1,0,1,1
8,3066,0.7647058823529412,241,1727,20,0,1,1
9,3066,0.0,95,1783,79,1,1,1
9,3066,0.5294117647058825,393,1793,1,0,1,1
8,3066,0.7058823529411765,240,1803,44,0,1,1
8,3066,0.47058823529411775,99,1808,79,110,1,3
9,3066,0.6470588235294118,321,1818,32,3,0,0
8,3066,0.6470588235294118,419,1832,29,0,1,1
6,3066,0.823529411764706,408,1645,52,0,1,1
8,3066,0.7647058823529412,243,1852,12,0,1,1
8,3066,0.7647058823529412,411,1856,74,110,1,3
8,3066,0.7647058823529412,233,1900,80,138,1,3
8,3066,0.7058823529411765,243,1901,1,0,1,1
9,3066,0.7647058823529412,375,1951,29,0,1,1
8,3066,0.5294117647058825,263,1953,80,196,1,3
9,3066,0.7647058823529412,280,1970,79,18,0,0
8,3066,0.17647058823529416,470,1987,80,0,1,1
7,3066,0.7058823529411765,299,1990,10,0,1,1
6,3066,0.5294117647058825,447,2055,80,0,1,1
6,3066,0.7058823529411765,460,2090,80,0,1,1
9,3066,0.823529411764706,308,2108,80,219,0,2
8,3066,0.6470588235294118,233,2112,80,0,1,1
6,3066,0.6470588235294118,240,2119,80,0,1,1
10,3066,0.5882352941176472,421,2142,6,0,1,1
9,3066,0.6470588235294118,102,2143,79,0,1,1
8,3066,0.29411764705882354,392,2150,74,0,1,1
2,3066,0.5294117647058825,390,2181,70,138,1,3
8,3066,0.23529411764705882,240,2184,13,0,1,1
7,3066,0.5882352941176472,445,2473,80,138,1,3
8,3066,0.3529411764705883,240,2185,13,0,1,1
9,3066,0.0,152,2187,44,0,1,1
6,3066,0.3529411764705883,457,2190,80,0,1,1
8,3066,0.7647058823529412,398,2197,80,110,1,3
9,3066,0.7647058823529412,445,2242,80,0,1,1
6,3066,0.7058823529411765,96,2248,79,0,1,1
6,3066,0.823529411764706,367,2281,29,211,0,2
9,3066,0.5882352941176472,100,2298,79,0,1,1
6,3066,0.411764705882353,392,2307,12,0,1,1
8,3066,0.11764705882352944,117,2324,79,110,1,3
6,3066,0.29411764705882354,243,2333,76,0,1,1
8,3066,0.29411764705882354,80,2345,36,0,1,1
7,3066,0.6470588235294118,96,2347,79,0,1,1
8,3066,0.6470588235294118,419,2399,29,0,1,1
6,3066,0.6470588235294118,241,2428,76,110,1,3
11,3066,0.7058823529411765,422,2486,68,0,1,1
6,3066,0.411764705882353,411,2496,80,0,1,1
6,3066,0.7647058823529412,445,2508,80,0,1,1
9,3066,0.7058823529411765,102,2512,79,0,1,1
8,3066,0.411764705882353,411,2519,79,0,1,1
8,3066,0.7058823529411765,240,2526,70,0,1,1
6,3066,0.823529411764706,411,2626,29,0,1,1
9,3066,0.7058823529411765,474,2632,80,110,1,3
8,3066,0.29411764705882354,409,2640,74,0,1,1
9,3066,0.5882352941176472,402,2645,29,0,1,1
9,3066,0.7647058823529412,284,2663,80,210,0,2
9,3066,0.6470588235294118,100,2669,79,0,1,1
9,3066,0.7058823529411765,100,2670,79,0,1,1
8,3066,0.7058823529411765,239,2672,71,0,1,1
8,3066,0.7647058823529412,259,2683,80,0,1,1
6,3066,0.47058823529411775,445,2700,80,0,1,1
10,3066,0.7647058823529412,421,2768,80,110,1,3
6,3066,0.7058823529411765,253,3015,10,162,1,3
8,3066,0.7058823529411765,243,2773,34,110,1,3
6,3066,0.47058823529411775,505,2806,80,174,1,3
6,3066,0.7647058823529412,104,2815,79,110,1,3
9,3066,0.5294117647058825,390,2816,70,138,1,3
9,3066,0.7058823529411765,104,2825,79,110,1,3
9,3066,0.7647058823529412,299,2828,79,0,1,1
6,3066,0.3529411764705883,199,2881,29,47,0,0
8,3066,0.6470588235294118,507,2912,80,138,1,3
6,3066,0.5294117647058825,392,2918,74,0,1,1
8,3066,0.7058823529411765,97,2928,79,110,1,3
8,3066,0.6470588235294118,487,2931,80,0,1,1
6,3066,0.5882352941176472,96,2945,79,0,1,1
9,3066,0.5882352941176472,487,2951,80,151,1,3
6,3066,0.6470588235294118,393,2964,30,0,1,1
6,3066,0.6470588235294118,160,2976,10,162,1,3
8,3066,0.823529411764706,384,3006,10,110,1,3
8,3066,0.6470588235294118,506,3012,80,0,1,1
8,3066,0.823529411764706,411,3043,17,110,1,3
11,3066,0.6470588235294118,377,3049,68,0,1,1
9,3066,0.7058823529411765,445,3071,10,138,1,3
6,3066,0.7058823529411765,97,3077,79,138,1,3
8,3066,0.6470588235294118,240,3083,0,0,1,1
9,3066,0.7058823529411765,99,3088,1,0,1,1
10,3066,0.7058823529411765,421,3099,80,0,1,1
8,3066,0.6470588235294118,393,3144,75,138,1,3
6,3066,0.7058823529411765,100,3148,79,0,1,1
6,3066,0.7647058823529412,243,3166,5,0,1,1
9,3066,0.411764705882353,393,3214,52,0,1,1
6,3066,0.6470588235294118,99,3222,79,0,1,1
11,3066,0.411764705882353,421,3223,80,110,1,3
6,3066,0.7058823529411765,398,3247,44,0,1,1
8,3066,0.8823529411764707,486,3285,80,110,1,3
9,3066,0.5882352941176472,451,3304,80,0,1,1
6,3066,0.47058823529411775,392,3327,74,0,1,1
9,3066,0.6470588235294118,102,3358,79,0,1,1
8,3066,0.7647058823529412,100,3385,79,0,1,1
6,3066,0.6470588235294118,233,3387,80,0,1,1
8,3066,0.17647058823529416,261,3396,10,110,1,3
11,3066,0.411764705882353,421,3437,10,110,1,3
9,3066,0.5882352941176472,293,3449,79,0,1,1
8,3066,0.6470588235294118,379,8784,68,0,1,1
7,3066,0.23529411764705882,401,3511,36,0,1,1
7,3066,0.8823529411764707,445,3540,80,110,1,3
6,3066,0.23529411764705882,155,3543,80,110,1,3
6,3066,0.29411764705882354,411,3554,29,0,1,1
11,3066,0.7647058823529412,421,3573,60,0,1,1
8,3066,0.6470588235294118,399,3619,11,0,1,1
6,3066,0.7058823529411765,399,3620,44,0,1,1
10,3066,0.5882352941176472,421,3632,80,110,1,3
8,3066,0.47058823529411775,77,3658,36,0,1,1
6,3066,0.5294117647058825,241,3734,76,0,1,1
6,3066,0.7647058823529412,352,3701,29,15,0,0
9,3066,0.0,290,3740,80,0,1,1
6,3066,0.7647058823529412,239,3756,52,0,1,1
6,3066,0.823529411764706,242,3758,29,0,1,1
10,3066,0.5882352941176472,441,3499,52,122,0,2
8,3066,0.7647058823529412,287,3599,52,198,0,2
6,3066,0.5294117647058825,411,3760,29,0,1,1
6,3066,0.411764705882353,243,3765,29,0,1,1
6,3066,0.7647058823529412,104,3827,79,0,1,1
8,3066,0.6470588235294118,80,3831,36,110,1,3
6,3066,0.5882352941176472,393,3886,76,0,1,1
8,3066,0.7647058823529412,240,3930,44,0,1,1
9,3066,0.3529411764705883,150,3933,44,0,1,1
1,3066,0.823529411764706,210,3954,80,201,0,2
6,3066,0.6470588235294118,399,3953,13,0,1,1
6,3066,0.411764705882353,109,3962,79,138,1,3
6,3066,0.6470588235294118,237,3971,68,0,1,1
10,3066,0.823529411764706,110,4003,79,0,1,1
11,3066,0.8823529411764707,421,3862,52,0,1,1
12,3066,0.7058823529411765,7,3914,17,156,0,2
8,3066,0.47058823529411775,117,4082,79,110,1,3
7,3066,0.7647058823529412,432,4118,80,151,1,3
6,3066,0.7647058823529412,234,4129,70,0,1,1
6,3066,0.5294117647058825,239,4130,44,0,1,1
10,3066,0.7058823529411765,421,4147,68,110,1,3
6,3066,0.6470588235294118,498,4171,10,162,1,3
8,3066,0.6470588235294118,392,4186,74,0,1,1
9,3066,0.47058823529411775,378,4207,68,0,1,1
8,3066,0.7647058823529412,233,4813,80,138,1,3
7,3066,0.5294117647058825,104,4215,79,0,1,1
9,3066,0.3529411764705883,392,4255,12,0,1,1
6,3066,0.5882352941176472,497,4294,80,185,1,3
6,3066,0.7058823529411765,80,4313,36,0,1,1
6,3066,0.6470588235294118,407,4326,29,0,1,1
7,3066,0.7647058823529412,421,4021,52,138,1,3
6,3066,0.5882352941176472,407,4327,29,0,1,1
6,3066,0.3529411764705883,408,4329,29,0,1,1
6,3066,0.5294117647058825,393,4331,76,0,1,1
6,3066,0.823529411764706,290,4403,80,0,1,1
6,3066,0.8823529411764707,446,4422,80,0,1,1
9,3066,0.823529411764706,299,4992,79,0,1,1
6,3066,0.7058823529411765,104,4448,79,0,1,1
7,3066,0.7058823529411765,299,4911,80,0,1,1
7,3066,0.5294117647058825,100,4496,79,0,1,1
9,3066,0.47058823529411775,445,4497,1,0,1,1
8,3066,0.6470588235294118,416,4527,70,0,1,1
9,3066,0.7058823529411765,386,4540,80,0,1,1
6,3066,0.823529411764706,402,4559,29,0,1,1
7,3066,0.5882352941176472,421,4599,20,110,1,3
9,3066,0.5294117647058825,445,4606,80,0,1,1
6,3066,0.6470588235294118,240,4623,44,0,1,1
8,3066,0.6470588235294118,392,4631,74,0,1,1
9,3066,0.5882352941176472,102,4677,79,0,1,1
10,3066,0.47058823529411775,421,4701,10,110,1,3
7,3066,0.411764705882353,100,4708,79,0,1,1
7,3066,0.5294117647058825,432,4779,10,110,1,3
9,3066,0.7647058823529412,104,4851,79,0,1,1
8,3066,0.5294117647058825,99,4889,79,0,1,1
6,3066,0.0,494,4901,80,0,1,1
9,3066,0.6470588235294118,102,4991,79,138,1,3
9,3066,0.7058823529411765,290,4999,80,138,1,3
11,3066,0.0,86,5050,36,0,1,1
7,3066,0.0,432,5051,10,0,1,1
5,3066,0.7058823529411765,415,5072,50,0,1,1
2,3066,0.0,116,5087,79,0,1,1
7,3066,0.7647058823529412,134,4913,80,167,0,2
9,3066,0.7647058823529412,273,4924,80,168,0,2
8,3066,0.7058823529411765,243,4932,22,0,1,1
8,3066,0.411764705882353,76,5108,36,0,1,1
6,3066,0.6470588235294118,393,5739,29,0,1,1
8,3066,0.6470588235294118,487,5109,80,185,1,3
6,3066,0.7058823529411765,96,5110,79,0,1,1
6,3066,0.7647058823529412,243,5117,26,0,1,1
12,3066,0.5882352941176472,431,5152,10,110,1,3
10,3066,0.823529411764706,421,5171,20,0,1,1
7,3066,0.7647058823529412,282,5213,29,205,0,2
9,3066,0.823529411764706,299,5223,80,0,1,1
6,3066,0.7058823529411765,114,5243,79,0,1,1
9,3066,0.47058823529411775,111,5246,79,0,1,1
9,3066,0.47058823529411775,378,5247,68,0,1,1
9,3066,0.7647058823529412,199,5280,12,6,0,0
10,3066,0.7058823529411765,432,5303,80,0,1,1
6,3066,0.7058823529411765,258,5320,1,0,1,1
10,3066,0.411764705882353,421,5335,80,0,1,1
6,3066,0.3529411764705883,243,5528,29,0,1,1
6,3066,0.7058823529411765,290,5364,10,110,1,3
6,3066,0.6470588235294118,486,5374,80,185,1,3
6,3066,0.0,390,5379,13,0,1,1
6,3066,0.3529411764705883,445,5396,80,0,1,1
9,3066,0.0,154,5405,80,162,1,3
8,3066,0.7058823529411765,498,5418,32,138,1,3
6,3066,0.7058823529411765,255,5428,80,162,1,3
11,3066,0.6470588235294118,421,5533,80,0,1,1
11,3066,0.0,421,5536,80,0,1,1
11,3066,0.0,421,5559,80,0,1,1
11,3066,0.23529411764705882,421,5537,80,0,1,1
11,3066,0.0,421,5538,20,0,1,1
11,3066,0.0,421,5539,80,0,1,1
11,3066,0.11764705882352944,421,5540,80,0,1,1
11,3066,0.0,421,5542,80,0,1,1
11,3066,0.17647058823529416,421,5543,80,0,1,1
11,3066,0.29411764705882354,421,5544,80,0,1,1
11,3066,0.05882352941176472,421,5545,80,0,1,1
11,3066,0.411764705882353,421,5546,80,0,1,1
11,3066,0.411764705882353,441,5547,80,130,0,2
11,3066,0.411764705882353,120,5548,80,158,0,2
11,3066,0.411764705882353,441,5549,80,130,0,2
11,3066,0.47058823529411775,148,5553,80,130,0,2
11,3066,0.47058823529411775,441,5554,80,126,0,2
11,3066,0.0,421,5555,80,0,1,1
11,3066,0.0,421,5556,80,0,1,1
11,3066,0.0,421,5557,80,0,1,1
11,3066,0.0,421,5558,80,0,1,1
11,3066,0.5294117647058825,421,5560,80,0,1,1
11,3066,0.5294117647058825,120,5561,80,130,0,2
9,3066,0.411764705882353,233,5594,80,0,1,1
8,3066,0.7058823529411765,398,5603,0,110,1,3
6,3066,0.5882352941176472,393,5629,29,138,1,3
8,3066,0.6470588235294118,390,5660,80,0,1,1
8,3066,0.29411764705882354,392,5646,74,0,1,1
6,3066,0.47058823529411775,411,5717,29,0,1,1
11,3066,0.5882352941176472,421,5550,52,0,1,1
6,3066,0.0,390,5761,44,0,1,1
8,3066,0.7058823529411765,263,5772,80,151,1,3
8,3066,0.7647058823529412,100,5787,79,110,1,3
6,3066,0.5882352941176472,259,5800,10,174,1,3
8,3066,0.7058823529411765,386,5833,80,151,1,3
8,3066,0.7647058823529412,98,5856,79,162,1,3
6,3066,0.3529411764705883,392,5860,29,0,1,1
8,3066,0.0,75,5878,80,0,1,1
6,3066,0.7058823529411765,395,5921,75,138,1,3
9,3066,0.0,390,5935,44,0,1,1
6,3066,0.0,80,5952,36,138,1,3
2,3066,0.5294117647058825,304,5959,80,0,1,1
7,3066,0.6470588235294118,445,6081,80,0,1,1
6,3066,0.823529411764706,261,6092,80,185,1,3
6,3066,0.5882352941176472,378,6129,68,0,1,1
9,3066,0.29411764705882354,299,7623,10,0,1,1
8,3066,0.7058823529411765,486,6166,10,0,1,1
6,3066,0.6470588235294118,408,6175,77,0,1,1
8,3066,0.7058823529411765,234,6217,33,0,1,1
6,3066,0.0,497,6220,34,0,1,1
9,3066,0.8823529411764707,273,6237,80,187,0,2
6,3066,0.7647058823529412,97,6248,79,151,1,3
10,3066,0.23529411764705882,421,6291,80,0,1,1
8,3066,0.6470588235294118,241,6306,60,110,1,3
6,3066,0.23529411764705882,399,6313,13,0,1,1
8,3066,0.823529411764706,399,6312,80,138,1,3
6,3066,0.7058823529411765,445,6349,80,138,1,3
6,3066,0.7058823529411765,445,6350,80,0,1,1
8,3066,0.823529411764706,445,6374,80,0,1,1
8,3066,0.7647058823529412,288,6382,80,181,0,2
8,3066,0.7058823529411765,393,6436,75,0,1,1
10,3066,0.5882352941176472,421,6448,80,0,1,1
8,3066,0.5294117647058825,478,6456,80,151,1,3
10,3066,0.823529411764706,421,6478,80,110,1,3
6,3066,0.5882352941176472,462,6508,80,0,1,1
8,3066,0.6470588235294118,409,6523,72,0,1,1
9,3066,0.3529411764705883,421,6542,80,0,1,1
11,3066,0.7647058823529412,422,6544,68,0,1,1
8,3066,0.6470588235294118,384,6547,80,0,1,1
10,3066,0.6470588235294118,421,6562,20,0,1,1
6,3066,0.7647058823529412,237,6577,68,0,1,1
8,3066,0.823529411764706,381,6603,68,0,1,1
10,3066,0.8823529411764707,421,6613,29,0,1,1
10,3066,0.9411764705882354,422,6633,80,138,1,3
9,3066,0.7058823529411765,102,6634,79,0,1,1
8,3066,0.9411764705882354,233,6652,80,0,1,1
9,3066,0.3529411764705883,421,6682,80,0,1,1
6,3066,0.823529411764706,257,6707,20,110,1,3
8,3066,0.0,497,6716,79,0,1,1
8,3066,0.8823529411764707,511,6788,29,0,1,1
9,3066,0.3529411764705883,390,6772,44,0,1,1
6,3066,0.05882352941176472,486,6793,80,196,1,3
8,3066,0.823529411764706,290,6800,80,0,1,1
9,3066,0.823529411764706,291,6581,52,0,1,1
9,3066,0.3529411764705883,411,6814,52,110,1,3
7,3066,0.0,158,6833,80,196,1,3
9,3066,0.5882352941176472,384,6838,64,110,1,3
6,3066,0.411764705882353,102,6882,79,0,1,1
9,3066,0.6470588235294118,114,6883,79,0,1,1
8,3066,0.411764705882353,99,6912,79,0,1,1
6,3066,0.0,39,6946,26,6,0,0
6,3066,0.7647058823529412,384,6973,1,0,1,1
9,3066,0.411764705882353,100,6993,79,0,1,1
6,3066,0.7058823529411765,381,7011,68,110,1,3
9,3066,0.7058823529411765,299,7026,80,0,1,1
8,3066,0.7058823529411765,50,7036,79,191,0,2
11,3066,0.6470588235294118,432,7043,10,110,1,3
6,3066,0.5294117647058825,75,7064,36,0,1,1
8,3066,0.411764705882353,408,7090,10,0,1,1
9,3066,0.7058823529411765,290,7100,80,0,1,1
6,3066,0.7647058823529412,497,7149,80,162,1,3
10,3066,0.6470588235294118,110,7157,79,110,1,3
9,3066,0.17647058823529416,293,7159,50,0,1,1
7,3066,0.7058823529411765,291,7180,29,0,1,1
8,3066,0.823529411764706,39,7195,68,45,0,0
9,3066,0.823529411764706,114,7198,79,151,1,3
6,3066,0.29411764705882354,446,6856,52,0,1,1
2,3066,0.5294117647058825,97,7205,79,0,1,1
8,3066,0.5294117647058825,486,7212,80,0,1,1
9,3066,0.6470588235294118,384,7249,29,138,1,3
8,3066,0.823529411764706,96,7294,79,110,1,3
9,3066,0.3529411764705883,294,7307,80,0,1,1
11,3066,0.3529411764705883,421,7312,29,0,1,1
8,3066,0.29411764705882354,461,7337,10,174,1,3
8,3066,0.7647058823529412,382,7338,68,0,1,1
6,3066,0.6470588235294118,264,7412,80,0,1,1
6,3066,0.6470588235294118,499,7472,80,0,1,1
9,3066,0.7058823529411765,290,7480,80,162,1,3
8,3066,0.7647058823529412,397,7485,70,138,1,3
8,3066,0.823529411764706,290,7500,80,0,1,1
8,3066,0.7647058823529412,409,7502,71,0,1,1
8,3066,0.6470588235294118,96,7509,79,0,1,1
6,3066,0.7647058823529412,290,7531,80,0,1,1
6,3066,0.47058823529411775,486,7540,80,208,1,3
8,3066,0.11764705882352944,100,7637,79,0,1,1
8,3066,0.6470588235294118,412,7652,20,0,1,1
6,3066,0.7647058823529412,411,7665,60,0,1,1
9,3066,0.6470588235294118,290,7698,80,0,1,1
8,3066,0.7647058823529412,243,7721,77,138,1,3
6,3066,0.7647058823529412,290,7750,80,110,1,3
6,3066,0.7647058823529412,290,7751,80,0,1,1
11,3066,0.0,421,7763,80,0,1,1
8,3066,0.7058823529411765,233,7789,80,0,1,1
8,3066,0.3529411764705883,497,7803,32,151,1,3
6,3066,0.0,161,7810,80,151,1,3
6,3066,0.29411764705882354,299,7821,80,0,1,1
6,3066,0.17647058823529416,290,7847,80,0,1,1
6,3066,0.05882352941176472,497,7861,80,185,1,3
8,3066,0.3529411764705883,392,7881,12,0,1,1
9,3066,0.29411764705882354,392,7899,74,0,1,1
6,3066,0.5882352941176472,417,7930,75,0,1,1
6,3066,0.6470588235294118,378,7934,68,0,1,1
8,3066,0.7647058823529412,416,7819,52,0,1,1
6,3066,0.7647058823529412,243,7969,12,0,1,1
10,3066,0.5882352941176472,421,8003,22,0,1,1
11,3066,0.823529411764706,422,8019,10,110,1,3
6,3066,0.823529411764706,102,8054,79,0,1,1
8,3066,0.823529411764706,445,8056,80,138,1,3
8,3066,0.7647058823529412,411,8149,60,0,1,1
6,3066,0.0,151,8195,80,110,1,3
10,3066,0.823529411764706,110,8198,79,110,1,3
6,3066,0.6470588235294118,325,8199,29,207,0,2
6,3066,0.6470588235294118,393,8218,75,151,1,3
7,3066,0.0,421,8312,80,110,1,3
10,3066,0.7058823529411765,422,8384,68,138,1,3
8,3066,0.5882352941176472,291,8430,56,0,1,1
8,3066,0.47058823529411775,487,8471,80,196,1,3
9,3066,0.7058823529411765,102,8473,79,110,1,3
6,3066,0.7058823529411765,409,8503,76,0,1,1
6,3066,0.29411764705882354,411,7994,52,0,1,1
6,3066,0.47058823529411775,392,8505,74,0,1,1
9,3066,0.7647058823529412,497,8532,80,162,1,3
6,3066,0.411764705882353,392,8568,74,0,1,1
9,3066,0.6470588235294118,102,8578,79,0,1,1
9,3066,0.5294117647058825,102,8579,79,0,1,1
7,3066,0.7058823529411765,445,8597,80,0,1,1
8,3066,0.5882352941176472,415,8598,76,0,1,1
6,3066,0.3529411764705883,233,8617,80,138,1,3
9,3066,0.7647058823529412,99,8637,79,0,1,1
9,3066,0.823529411764706,408,8676,29,0,1,1
11,3066,0.6470588235294118,86,8684,80,0,1,1
10,3066,0.6470588235294118,120,8688,60,194,0,2
11,3066,0.6470588235294118,86,8722,36,110,1,3
9,3066,0.7058823529411765,411,8725,76,110,1,3
